Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2023-09-25 09:30:00-04:00,356.92999267578125,358.67999267578125,355.92999267578125,357.0389099121094,11342819,0.0,0.0,0.0
2023-09-25 10:30:00-04:00,357.0199890136719,359.1700134277344,356.7699890136719,358.6700134277344,6753870,0.0,0.0,0.0
2023-09-25 11:30:00-04:00,358.67999267578125,359.6000061035156,358.3800048828125,359.4375,3634084,0.0,0.0,0.0
2023-09-25 12:30:00-04:00,359.4700012207031,359.5,357.9100036621094,358.44000244140625,3505350,0.0,0.0,0.0
2023-09-25 13:30:00-04:00,358.489990234375,359.0899963378906,358.04998779296875,358.489990234375,2530640,0.0,0.0,0.0
2023-09-25 14:30:00-04:00,358.489990234375,359.1499938964844,357.3800048828125,358.53118896484375,5403799,0.0,0.0,0.0
2023-09-25 15:30:00-04:00,358.5299987792969,359.70001220703125,358.32000732421875,359.6600036621094,3872110,0.0,0.0,0.0
2023-09-26 09:30:00-04:00,356.989990234375,357.5400085449219,354.6300048828125,355.6199951171875,13792426,0.0,0.0,0.0
2023-09-26 10:30:00-04:00,355.6199951171875,356.5799865722656,354.70001220703125,354.7099914550781,6856568,0.0,0.0,0.0
2023-09-26 11:30:00-04:00,354.7200012207031,355.7699890136719,354.5899963378906,355.6400146484375,4948396,0.0,0.0,0.0
2023-09-26 12:30:00-04:00,355.6304931640625,356.0249938964844,354.9700012207031,354.9700012207031,4885179,0.0,0.0,0.0
2023-09-26 13:30:00-04:00,354.9800109863281,355.2099914550781,354.1300048828125,354.239990234375,5422569,0.0,0.0,0.0
2023-09-26 14:30:00-04:00,354.2250061035156,354.5400085449219,353.239990234375,353.4049987792969,6534960,0.0,0.0,0.0
2023-09-26 15:30:00-04:00,353.4100036621094,354.4700012207031,353.2101135253906,354.2149963378906,8281833,0.0,0.0,0.0
2023-09-27 09:30:00-04:00,355.3800048828125,356.6300048828125,354.2300109863281,355.6099853515625,9645318,0.0,0.0,0.0
2023-09-27 10:30:00-04:00,355.5799865722656,355.80999755859375,353.6700134277344,355.0061950683594,6333465,0.0,0.0,0.0
2023-09-27 11:30:00-04:00,355.0299987792969,355.07000732421875,352.7300109863281,353.19000244140625,6360363,0.0,0.0,0.0
2023-09-27 12:30:00-04:00,353.19000244140625,353.7099914550781,352.0799865722656,352.1099853515625,5283766,0.0,0.0,0.0
2023-09-27 13:30:00-04:00,352.09991455078125,353.489990234375,351.3599853515625,353.4599914550781,6417557,0.0,0.0,0.0
2023-09-27 14:30:00-04:00,353.45989990234375,356.9800109863281,353.45989990234375,355.6300048828125,11784730,0.0,0.0,0.0
2023-09-27 15:30:00-04:00,355.639892578125,355.8399963378906,354.1199951171875,355.1300048828125,7788624,0.0,0.0,0.0
2023-09-28 09:30:00-04:00,354.1099853515625,356.0199890136719,353.239990234375,354.8900146484375,14775431,0.0,0.0,0.0
2023-09-28 10:30:00-04:00,354.8800048828125,357.30999755859375,353.7900085449219,357.30999755859375,7621381,0.0,0.0,0.0
2023-09-28 11:30:00-04:00,357.32000732421875,360.1700134277344,357.2799987792969,360.05499267578125,7871347,0.0,0.0,0.0
2023-09-28 12:30:00-04:00,360.07000732421875,360.1549987792969,358.07000732421875,358.4200134277344,5864560,0.0,0.0,0.0
2023-09-28 13:30:00-04:00,358.42999267578125,358.6600036621094,357.3699951171875,358.4700012207031,4624558,0.0,0.0,0.0
2023-09-28 14:30:00-04:00,358.489990234375,359.3699951171875,356.9200134277344,359.2699890136719,5702722,0.0,0.0,0.0
2023-09-28 15:30:00-04:00,359.2699890136719,359.3699951171875,357.6099853515625,358.04998779296875,5829279,0.0,0.0,0.0
2023-09-29 09:30:00-04:00,361.5400085449219,362.95001220703125,360.7900085449219,361.0400085449219,16921644,0.0,0.0,0.0
2023-09-29 10:30:00-04:00,361.04998779296875,362.1300048828125,360.3599853515625,360.4049987792969,7336270,0.0,0.0,0.0
