Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-03-31 18:00:00-04:00,18503.0,18586.25,18500.5,18572.0,8409,0.0,0.0
2024-03-31 19:00:00-04:00,18571.75,18612.0,18571.25,18608.5,6601,0.0,0.0
2024-03-31 20:00:00-04:00,18608.5,18611.0,18590.0,18594.0,5628,0.0,0.0
2024-03-31 21:00:00-04:00,18595.25,18596.75,18584.25,18585.5,3836,0.0,0.0
2024-03-31 22:00:00-04:00,18586.0,18587.0,18567.0,18573.25,4515,0.0,0.0
2024-03-31 23:00:00-04:00,18573.0,18585.0,18563.25,18584.25,4104,0.0,0.0
2024-04-01 00:00:00-04:00,18584.75,18591.0,18580.5,18589.5,2769,0.0,0.0
2024-04-01 01:00:00-04:00,18589.5,18592.75,18571.25,18573.0,2652,0.0,0.0
2024-04-01 02:00:00-04:00,18572.5,18582.25,18567.0,18569.0,2752,0.0,0.0
2024-04-01 03:00:00-04:00,18569.0,18602.75,18568.5,18597.0,5255,0.0,0.0
2024-04-01 04:00:00-04:00,18597.25,18597.75,18557.5,18577.25,6753,0.0,0.0
2024-04-01 05:00:00-04:00,18577.25,18579.75,18563.0,18571.0,3007,0.0,0.0
2024-04-01 06:00:00-04:00,18571.0,18583.0,18568.5,18580.0,3509,0.0,0.0
2024-04-01 07:00:00-04:00,18579.75,18579.75,18528.0,18542.0,8970,0.0,0.0
2024-04-01 08:00:00-04:00,18542.25,18542.25,18493.25,18515.25,16824,0.0,0.0
2024-04-01 09:00:00-04:00,18515.25,18607.0,18478.0,18586.0,93840,0.0,0.0
2024-04-01 10:00:00-04:00,18584.25,18604.25,18466.75,18482.0,115862,0.0,0.0
2024-04-01 11:00:00-04:00,18482.25,18489.0,18420.5,18425.25,73929,0.0,0.0
2024-04-01 12:00:00-04:00,18425.5,18491.25,18414.5,18469.0,46002,0.0,0.0
2024-04-01 13:00:00-04:00,18469.25,18472.5,18425.25,18464.0,37250,0.0,0.0
2024-04-01 14:00:00-04:00,18464.5,18482.5,18450.25,18468.75,29419,0.0,0.0
2024-04-01 15:00:00-04:00,18468.75,18514.25,18456.0,18495.25,64974,0.0,0.0
2024-04-01 16:00:00-04:00,18495.25,18505.75,18489.0,18497.75,14657,0.0,0.0
2024-04-01 18:00:00-04:00,18497.25,18499.5,18472.25,18477.75,0,0.0,0.0
2024-04-01 19:00:00-04:00,18478.0,18484.0,18458.5,18470.25,3498,0.0,0.0
2024-04-01 20:00:00-04:00,18470.5,18473.5,18458.0,18466.25,3315,0.0,0.0
2024-04-01 21:00:00-04:00,18465.5,18477.25,18457.75,18470.0,3263,0.0,0.0
2024-04-01 22:00:00-04:00,18470.25,18490.0,18466.0,18487.0,2726,0.0,0.0
2024-04-01 23:00:00-04:00,18486.75,18490.5,18477.25,18479.5,1939,0.0,0.0
2024-04-02 00:00:00-04:00,18479.0,18479.0,18468.75,18476.0,1759,0.0,0.0
2024-04-02 01:00:00-04:00,18476.0,18477.0,18456.5,18469.25,2997,0.0,0.0
2024-04-02 02:00:00-04:00,18469.25,18496.75,18467.75,18479.75,5428,0.0,0.0
2024-04-02 03:00:00-04:00,18478.5,18500.0,18447.0,18463.75,11502,0.0,0.0
2024-04-02 04:00:00-04:00,18464.5,18511.0,18464.5,18476.5,12345,0.0,0.0
2024-04-02 05:00:00-04:00,18476.25,18491.0,18458.75,18459.5,6767,0.0,0.0
2024-04-02 06:00:00-04:00,18458.75,18462.25,18420.75,18437.25,11377,0.0,0.0
2024-04-02 07:00:00-04:00,18437.5,18443.25,18399.25,18403.0,12930,0.0,0.0
2024-04-02 08:00:00-04:00,18403.25,18414.5,18327.75,18337.75,27457,0.0,0.0
2024-04-02 09:00:00-04:00,18338.0,18339.75,18223.25,18254.75,123491,0.0,0.0
2024-04-02 10:00:00-04:00,18254.75,18275.75,18201.5,18215.5,105121,0.0,0.0
2024-04-02 11:00:00-04:00,18216.0,18285.0,18212.0,18233.25,70120,0.0,0.0
2024-04-02 12:00:00-04:00,18233.0,18290.75,18231.25,18290.25,42607,0.0,0.0
2024-04-02 13:00:00-04:00,18289.75,18300.75,18269.5,18277.25,38147,0.0,0.0
2024-04-02 14:00:00-04:00,18277.75,18297.25,18268.0,18278.25,30077,0.0,0.0
2024-04-02 15:00:00-04:00,18278.0,18347.0,18276.0,18330.75,73990,0.0,0.0
2024-04-02 16:00:00-04:00,18330.75,18348.75,18328.25,18344.5,12544,0.0,0.0
2024-04-02 18:00:00-04:00,18345.0,18345.0,18324.5,18327.75,0,0.0,0.0
2024-04-02 19:00:00-04:00,18327.75,18333.25,18324.25,18328.5,2034,0.0,0.0
2024-04-02 20:00:00-04:00,18327.75,18329.25,18300.5,18310.5,5590,0.0,0.0
2024-04-02 21:00:00-04:00,18310.25,18310.75,18291.75,18293.75,4880,0.0,0.0
2024-04-02 22:00:00-04:00,18293.75,18307.0,18292.75,18295.0,2823,0.0,0.0
2024-04-02 23:00:00-04:00,18294.75,18313.0,18294.5,18310.75,2097,0.0,0.0
2024-04-03 00:00:00-04:00,18310.0,18311.25,18293.5,18298.5,2436,0.0,0.0
2024-04-03 01:00:00-04:00,18299.5,18301.5,18272.25,18275.5,3827,0.0,0.0
2024-04-03 02:00:00-04:00,18275.0,18289.0,18263.25,18281.75,5769,0.0,0.0
2024-04-03 03:00:00-04:00,18282.0,18300.25,18264.0,18273.0,10122,0.0,0.0
2024-04-03 04:00:00-04:00,18272.0,18305.5,18270.5,18288.5,8688,0.0,0.0
2024-04-03 05:00:00-04:00,18289.0,18298.0,18265.75,18266.75,5982,0.0,0.0
2024-04-03 06:00:00-04:00,18266.75,18280.0,18253.25,18269.5,7520,0.0,0.0
2024-04-03 07:00:00-04:00,18269.5,18311.0,18269.5,18305.0,11723,0.0,0.0
2024-04-03 08:00:00-04:00,18304.5,18320.75,18249.0,18268.5,24019,0.0,0.0
2024-04-03 09:00:00-04:00,18268.25,18283.75,18232.5,18269.75,65097,0.0,0.0
2024-04-03 10:00:00-04:00,18270.0,18434.0,18270.0,18429.25,113153,0.0,0.0
2024-04-03 11:00:00-04:00,18429.25,18451.75,18398.25,18403.75,54487,0.0,0.0
2024-04-03 12:00:00-04:00,18403.75,18439.5,18370.25,18411.5,74010,0.0,0.0
2024-04-03 13:00:00-04:00,18411.5,18431.5,18407.0,18416.25,29360,0.0,0.0
2024-04-03 14:00:00-04:00,18417.25,18432.25,18392.25,18397.75,36799,0.0,0.0
2024-04-03 15:00:00-04:00,18397.75,18398.75,18303.0,18371.0,99380,0.0,0.0
2024-04-03 16:00:00-04:00,18371.0,18400.0,18369.0,18373.25,14515,0.0,0.0
2024-04-03 18:00:00-04:00,18388.5,18392.0,18378.0,18388.75,0,0.0,0.0
2024-04-03 19:00:00-04:00,18388.0,18485.0,18388.0,18446.5,10133,0.0,0.0
2024-04-03 20:00:00-04:00,18445.5,18448.5,18430.5,18437.0,3753,0.0,0.0
2024-04-03 21:00:00-04:00,18437.75,18445.0,18431.5,18440.75,2454,0.0,0.0
2024-04-03 22:00:00-04:00,18441.0,18450.75,18439.25,18445.5,1923,0.0,0.0
2024-04-03 23:00:00-04:00,18446.0,18454.0,18445.25,18452.5,1442,0.0,0.0
2024-04-04 00:00:00-04:00,18453.25,18461.75,18452.25,18452.25,2039,0.0,0.0
2024-04-04 01:00:00-04:00,18453.0,18454.0,18431.0,18432.0,2711,0.0,0.0
2024-04-04 02:00:00-04:00,18431.5,18432.0,18418.25,18422.5,4097,0.0,0.0
2024-04-04 03:00:00-04:00,18422.0,18446.0,18410.75,18440.25,7525,0.0,0.0
2024-04-04 04:00:00-04:00,18440.75,18461.75,18436.0,18444.75,7132,0.0,0.0
2024-04-04 05:00:00-04:00,18445.5,18459.5,18440.25,18454.5,3792,0.0,0.0
2024-04-04 06:00:00-04:00,18454.75,18463.75,18439.75,18462.5,5559,0.0,0.0
2024-04-04 07:00:00-04:00,18462.75,18464.0,18445.0,18454.0,5957,0.0,0.0
2024-04-04 08:00:00-04:00,18454.5,18541.75,18442.25,18536.0,26729,0.0,0.0
