Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2023-09-25 09:30:00-04:00,429.1700134277344,430.760009765625,428.7200012207031,429.5299987792969,13763409,0.0,0.0,0.0
2023-09-25 10:30:00-04:00,429.5199890136719,431.4800109863281,429.1400146484375,430.9800109863281,9759026,0.0,0.0,0.0
2023-09-25 11:30:00-04:00,430.989990234375,432.0199890136719,430.8699951171875,431.8900146484375,7351325,0.0,0.0,0.0
2023-09-25 12:30:00-04:00,431.8999938964844,431.9549865722656,430.6099853515625,430.9800109863281,5424485,0.0,0.0,0.0
2023-09-25 13:30:00-04:00,430.989990234375,431.7300109863281,430.6199951171875,430.9949951171875,6103915,0.0,0.0,0.0
2023-09-25 14:30:00-04:00,430.9859924316406,431.68011474609375,429.9800109863281,431.0596923828125,10291280,0.0,0.0,0.0
2023-09-25 15:30:00-04:00,431.04998779296875,432.2699890136719,430.82000732421875,432.2200012207031,8533830,0.0,0.0,0.0
2023-09-26 09:30:00-04:00,429.0899963378906,429.82000732421875,426.99169921875,427.92999267578125,17817783,0.0,0.0,0.0
2023-09-26 10:30:00-04:00,427.92999267578125,428.7099914550781,426.760009765625,426.7799987792969,10417657,0.0,0.0,0.0
2023-09-26 11:30:00-04:00,426.7799987792969,427.7699890136719,426.6300048828125,427.6400146484375,9081946,0.0,0.0,0.0
2023-09-26 12:30:00-04:00,427.6199951171875,427.9800109863281,426.9700012207031,426.9800109863281,6478998,0.0,0.0,0.0
2023-09-26 13:30:00-04:00,426.9700012207031,427.20001220703125,425.79998779296875,425.904296875,10305191,0.0,0.0,0.0
2023-09-26 14:30:00-04:00,425.8999938964844,426.17999267578125,425.0199890136719,425.239990234375,10860448,0.0,0.0,0.0
2023-09-26 15:30:00-04:00,425.239990234375,426.0400085449219,425.0799865722656,425.8399963378906,17402223,0.0,0.0,0.0
2023-09-27 09:30:00-04:00,427.0899963378906,427.6700134277344,425.85009765625,426.8299865722656,14092603,0.0,0.0,0.0
2023-09-27 10:30:00-04:00,426.82000732421875,426.92999267578125,425.010009765625,425.9599914550781,11943202,0.0,0.0,0.0
2023-09-27 11:30:00-04:00,425.9700012207031,426.1199951171875,423.760009765625,424.19989013671875,10803017,0.0,0.0,0.0
2023-09-27 12:30:00-04:00,424.20001220703125,424.8800048828125,422.760009765625,422.80938720703125,12021058,0.0,0.0,0.0
2023-09-27 13:30:00-04:00,422.79998779296875,424.4399108886719,422.2900085449219,424.3800048828125,12685989,0.0,0.0,0.0
2023-09-27 14:30:00-04:00,424.385009765625,427.53900146484375,424.3699951171875,426.5,19214480,0.0,0.0,0.0
2023-09-27 15:30:00-04:00,426.5199890136719,426.6099853515625,424.8550109863281,426.0299987792969,13695308,0.0,0.0,0.0
2023-09-28 09:30:00-04:00,425.2204895019531,427.2598876953125,424.8699951171875,426.3900146484375,16700378,0.0,0.0,0.0
2023-09-28 10:30:00-04:00,426.3800048828125,428.30999755859375,425.32000732421875,428.30499267578125,12253190,0.0,0.0,0.0
2023-09-28 11:30:00-04:00,428.30999755859375,430.2300109863281,428.2799987792969,430.1300048828125,14205227,0.0,0.0,0.0
2023-09-28 12:30:00-04:00,430.1300048828125,430.2499084472656,428.2900085449219,428.4700012207031,10432618,0.0,0.0,0.0
2023-09-28 13:30:00-04:00,428.4700012207031,429.1050109863281,427.6600036621094,428.8500061035156,9434448,0.0,0.0,0.0
2023-09-28 14:30:00-04:00,428.8699951171875,429.7650146484375,427.4700012207031,429.69000244140625,8404310,0.0,0.0,0.0
2023-09-28 15:30:00-04:00,429.69500732421875,429.760009765625,427.9700012207031,428.5299987792969,13787477,0.0,0.0,0.0
2023-09-29 09:30:00-04:00,431.20001220703125,431.8500061035156,430.0400085449219,430.3399963378906,20648854,0.0,0.0,0.0
2023-09-29 10:30:00-04:00,430.3500061035156,431.3599853515625,429.92999267578125,429.989990234375,10012019,0.0,0.0,0.0
2023-09-29 11:30:00-04:00,430.0,430.2095031738281,428.635009765625,429.4100036621094,9596312,0.0,0.0,0.0
2023-09-29 12:30:00-04:00,429.42999267578125,429.5950012207031,426.5,427.5,12763406,0.0,0.0,0.0
2023-09-29 13:30:00-04:00,427.4949951171875,427.67999267578125,426.010009765625,426.260009765625,12485095,0.0,0.0,0.0
2023-09-29 14:30:00-04:00,426.2699890136719,428.4700012207031,425.9100036621094,427.5799865722656,16267060,0.0,0.0,0.0
2023-09-29 15:30:00-04:00,427.5899963378906,428.875,426.8800048828125,427.4100036621094,20067451,0.0,0.0,0.0
2023-10-02 09:30:00-04:00,426.6199951171875,428.0972900390625,426.19500732421875,426.7850036621094,16262920,0.0,0.0,0.0
2023-10-02 10:30:00-04:00,426.7900085449219,428.4700012207031,425.9100036621094,428.3399963378906,10594851,0.0,0.0,0.0
2023-10-02 11:30:00-04:00,428.32818603515625,428.6000061035156,424.9599914550781,425.54998779296875,11190972,0.0,0.0,0.0
2023-10-02 12:30:00-04:00,425.4700012207031,425.79998779296875,424.4599914550781,425.6300048828125,8710017,0.0,0.0,0.0
2023-10-02 13:30:00-04:00,425.6400146484375,426.7799987792969,424.8800048828125,424.918701171875,9086111,0.0,0.0,0.0
2023-10-02 14:30:00-04:00,424.9200134277344,426.1499938964844,424.5150146484375,425.7793884277344,10932214,0.0,0.0,0.0
2023-10-02 15:30:00-04:00,425.7850036621094,427.3699951171875,425.6138000488281,427.3501892089844,12760900,0.0,0.0,0.0
2023-10-03 09:30:00-04:00,425.05999755859375,426.6499938964844,422.3900146484375,422.5199890136719,22995178,0.0,0.0,0.0
2023-10-03 10:30:00-04:00,422.5199890136719,423.1400146484375,421.239990234375,421.55999755859375,14884855,0.0,0.0,0.0
2023-10-03 11:30:00-04:00,421.5199890136719,422.55999755859375,420.760009765625,422.42999267578125,12020401,0.0,0.0,0.0
2023-10-03 12:30:00-04:00,422.45001220703125,422.8299865722656,421.6099853515625,421.82000732421875,8691399,0.0,0.0,0.0
2023-10-03 13:30:00-04:00,421.8500061035156,421.909912109375,420.17999267578125,420.5199890136719,10544920,0.0,0.0,0.0
2023-10-03 14:30:00-04:00,420.5199890136719,421.54998779296875,420.42999267578125,420.6199951171875,10802006,0.0,0.0,0.0
2023-10-03 15:30:00-04:00,420.6099853515625,421.739990234375,420.2900085449219,421.6700134277344,15042286,0.0,0.0,0.0
2023-10-04 09:30:00-04:00,422.07000732421875,423.3699951171875,420.55999755859375,420.6195983886719,17046341,0.0,0.0,0.0
2023-10-04 10:30:00-04:00,420.614990234375,423.04998779296875,420.5799865722656,422.7699890136719,11757701,0.0,0.0,0.0
2023-10-04 11:30:00-04:00,422.7699890136719,424.1600036621094,422.30999755859375,423.989990234375,9343884,0.0,0.0,0.0
2023-10-04 12:30:00-04:00,423.9849853515625,424.3599853515625,422.56500244140625,422.61968994140625,7452297,0.0,0.0,0.0
2023-10-04 13:30:00-04:00,422.6199951171875,422.8699951171875,421.6400146484375,422.4700012207031,9513007,0.0,0.0,0.0
2023-10-04 14:30:00-04:00,422.4599914550781,424.739990234375,422.1000061035156,424.4200134277344,10029359,0.0,0.0,0.0
2023-10-04 15:30:00-04:00,424.4200134277344,425.4299011230469,424.19000244140625,424.70001220703125,14583717,0.0,0.0,0.0
2023-10-05 09:30:00-04:00,424.3599853515625,425.260009765625,422.6700134277344,423.42498779296875,13509222,0.0,0.0,0.0
2023-10-05 10:30:00-04:00,423.4200134277344,423.5,421.17010498046875,421.989990234375,9896336,0.0,0.0,0.0
2023-10-05 11:30:00-04:00,422.0,423.239990234375,421.54998779296875,423.1700134277344,8110707,0.0,0.0,0.0
2023-10-05 12:30:00-04:00,423.1650085449219,423.45001220703125,421.8699951171875,422.9150085449219,6484908,0.0,0.0,0.0
2023-10-05 13:30:00-04:00,422.9150085449219,424.5799865722656,422.4599914550781,424.2799987792969,9208783,0.0,0.0,0.0
2023-10-05 14:30:00-04:00,424.2749938964844,425.3699951171875,424.17999267578125,424.8900146484375,8552236,0.0,0.0,0.0
2023-10-05 15:30:00-04:00,424.8800048828125,424.9800109863281,424.2049865722656,424.4599914550781,7706705,0.0,0.0,0.0
2023-10-06 09:30:00-04:00,421.9700012207031,423.0400085449219,420.6000061035156,422.989990234375,22370640,0.0,0.0,0.0
2023-10-06 10:30:00-04:00,422.989990234375,425.81048583984375,422.9800109863281,425.7900085449219,16475660,0.0,0.0,0.0
2023-10-06 11:30:00-04:00,425.79998779296875,429.2799987792969,425.79998779296875,428.260009765625,16379535,0.0,0.0,0.0
2023-10-06 12:30:00-04:00,428.260009765625,429.69000244140625,427.6600036621094,429.44000244140625,8757148,0.0,0.0,0.0
2023-10-06 13:30:00-04:00,429.4389953613281,430.4649963378906,429.04998779296875,430.444091796875,8340008,0.0,0.0,0.0
2023-10-06 14:30:00-04:00,430.44000244140625,431.125,430.114990234375,430.7699890136719,11362942,0.0,0.0,0.0
2023-10-06 15:30:00-04:00,430.7699890136719,430.95001220703125,429.3800048828125,429.5299987792969,18014068,0.0,0.0,0.0
2023-10-09 09:30:00-04:00,427.5799865722656,429.1400146484375,427.3500061035156,428.3349914550781,14392612,0.0,0.0,0.0
2023-10-09 10:30:00-04:00,428.32000732421875,428.739990234375,427.0101013183594,428.6700134277344,8640144,0.0,0.0,0.0
2023-10-09 11:30:00-04:00,428.6700134277344,429.9800109863281,428.2886047363281,429.1600036621094,7360714,0.0,0.0,0.0
2023-10-09 12:30:00-04:00,429.1499938964844,429.94000244140625,428.5400085449219,429.92999267578125,5905270,0.0,0.0,0.0
2023-10-09 13:30:00-04:00,429.9200134277344,432.57000732421875,429.9200134277344,432.44000244140625,10893451,0.0,0.0,0.0
2023-10-09 14:30:00-04:00,432.5,432.8800048828125,431.69500732421875,432.260009765625,12047505,0.0,0.0,0.0
2023-10-09 15:30:00-04:00,432.25,432.2900085449219,431.55999755859375,432.2799987792969,10553815,0.0,0.0,0.0
2023-10-10 09:30:00-04:00,432.94000244140625,435.2300109863281,432.5299987792969,435.0400085449219,13778302,0.0,0.0,0.0
2023-10-10 10:30:00-04:00,435.0400085449219,436.6400146484375,434.8999938964844,436.3800048828125,12526666,0.0,0.0,0.0
2023-10-10 11:30:00-04:00,436.3800048828125,437.2200012207031,436.239990234375,437.0400085449219,7211653,0.0,0.0,0.0
2023-10-10 12:30:00-04:00,437.05999755859375,437.1400146484375,434.6600036621094,435.3800048828125,11645843,0.0,0.0,0.0
2023-10-10 13:30:00-04:00,435.4100036621094,435.7049865722656,434.5,434.7669982910156,7337749,0.0,0.0,0.0
2023-10-10 14:30:00-04:00,434.7900085449219,435.7300109863281,434.2900085449219,434.74139404296875,8612512,0.0,0.0,0.0
2023-10-10 15:30:00-04:00,434.7449951171875,435.1400146484375,434.32501220703125,434.4800109863281,12003833,0.0,0.0,0.0
2023-10-11 09:30:00-04:00,435.6400146484375,436.4599914550781,434.67999267578125,435.0199890136719,12140506,0.0,0.0,0.0
2023-10-11 10:30:00-04:00,435.0199890136719,435.8299865722656,434.260009765625,434.4400939941406,7761062,0.0,0.0,0.0
2023-10-11 11:30:00-04:00,434.44000244140625,435.04998779296875,433.6600036621094,433.8900146484375,6319488,0.0,0.0,0.0
2023-10-11 12:30:00-04:00,433.8999938964844,434.3800048828125,433.360107421875,433.7109069824219,6925661,0.0,0.0,0.0
2023-10-11 13:30:00-04:00,433.70001220703125,435.29998779296875,433.17999267578125,434.6300048828125,6801178,0.0,0.0,0.0
2023-10-11 14:30:00-04:00,434.6400146484375,435.57000732421875,434.5799865722656,435.4200134277344,6372533,0.0,0.0,0.0
2023-10-11 15:30:00-04:00,435.4200134277344,436.5799865722656,435.29998779296875,436.30999755859375,11039441,0.0,0.0,0.0
2023-10-12 09:30:00-04:00,436.95001220703125,437.0,434.9800109863281,435.9150085449219,12921800,0.0,0.0,0.0
2023-10-12 10:30:00-04:00,435.9200134277344,436.8999938964844,435.20001220703125,436.1700134277344,8113397,0.0,0.0,0.0
2023-10-12 11:30:00-04:00,436.1700134277344,437.3349914550781,435.8243103027344,437.2099914550781,5889878,0.0,0.0,0.0
2023-10-12 12:30:00-04:00,437.2099914550781,437.2799987792969,433.3500061035156,433.4106140136719,11365665,0.0,0.0,0.0
2023-10-12 13:30:00-04:00,433.4106140136719,433.7200012207031,431.2300109863281,432.5849914550781,16692145,0.0,0.0,0.0
2023-10-12 14:30:00-04:00,432.5899963378906,433.9100036621094,432.3399963378906,433.3905029296875,10635962,0.0,0.0,0.0
2023-10-12 15:30:00-04:00,433.3900146484375,434.2900085449219,433.3800048828125,433.7099914550781,9681612,0.0,0.0,0.0
