Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
1999-03-10 00:00:00-05:00,43.034860067005695,43.06116499369702,42.324627046339955,42.98225021362305,5232000,0.0,0.0,0.0
1999-03-11 00:00:00-05:00,43.29794210696482,43.54783909968424,42.35096402929123,43.19272232055664,9688600,0.0,0.0,0.0
1999-03-12 00:00:00-05:00,43.034882344259,43.06118728456723,41.798550149772346,42.1405143737793,8743600,0.0,0.0,0.0
1999-03-15 00:00:00-05:00,42.45616848491928,43.403146220642384,42.008984554161145,43.35053634643555,6369000,0.0,0.0,0.0
1999-03-16 00:00:00-05:00,43.53468404923679,43.902953279864775,43.06119503842938,43.71881866455078,4905800,0.0,0.0,0.0
1999-03-17 00:00:00-05:00,43.71882328380238,43.77143317945075,43.27163917079116,43.40316390991211,3965000,0.0,0.0,0.0
1999-03-18 00:00:00-05:00,43.35053945353142,44.271212318139185,43.33738698403702,44.24490737915039,4848400,0.0,0.0,0.0
1999-03-19 00:00:00-05:00,44.82362128322338,44.82362128322338,43.08749510676051,43.113800048828125,7160400,0.0,0.0,0.0
1999-03-22 00:00:00-05:00,43.29792166904876,43.403141405790066,42.508773643488944,42.58768844604492,5024800,0.0,0.0,0.0
1999-03-23 00:00:00-05:00,42.350958971910075,42.50878863267496,41.00940685540858,41.088321685791016,10962400,0.0,0.0,0.0
1999-03-24 00:00:00-05:00,41.456567798531836,42.50876495077883,40.825249507183635,42.482460021972656,8447000,0.0,0.0,0.0
1999-03-25 00:00:00-05:00,43.14007922027843,44.034446716308594,42.857301261974776,44.034446716308594,8133800,0.0,0.0,0.0
1999-03-26 00:00:00-05:00,43.66619004143609,44.165983782874214,43.37683577007718,43.560970306396484,8256200,0.0,0.0,0.0
1999-03-29 00:00:00-05:00,44.08707705411044,45.165579535744406,43.824027668346055,45.13927459716797,5113800,0.0,0.0,0.0
1999-03-30 00:00:00-05:00,45.086657743498755,45.454926826584504,44.639473856894625,44.8236083984375,4940600,0.0,0.0,0.0
1999-03-31 00:00:00-05:00,45.56014663850785,45.61275650760544,44.03446043467791,44.165985107421875,8256600,0.0,0.0,0.0
1999-04-01 00:00:00-05:00,45.45493525857825,45.50754513734976,44.3501278043767,45.086666107177734,8715800,0.0,0.0,0.0
1999-04-05 00:00:00-04:00,45.81662710561409,46.78333360547418,45.533849013818276,46.71757125854492,5697200,0.0,0.0,0.0
1999-04-06 00:00:00-04:00,46.664965615375685,47.32258914434096,46.27039149799653,46.80964279174805,7522400,0.0,0.0,0.0
1999-04-07 00:00:00-04:00,47.24366314014476,47.34888287987782,45.32340289001638,46.32299041748047,11923600,0.0,0.0,0.0
1999-04-08 00:00:00-04:00,46.24407360238089,46.914849414019514,45.29709598594988,46.69125747680664,7952400,0.0,0.0,0.0
1999-04-09 00:00:00-04:00,46.61234840487046,47.08583727128562,46.480823719755136,46.98061752319336,4946800,0.0,0.0,0.0
1999-04-12 00:00:00-04:00,45.8758220823131,46.980629724203666,45.823212194604025,46.66497039794922,10934000,0.0,0.0,0.0
1999-04-13 00:00:00-04:00,46.95432632446289,47.05954610334124,45.665384033203125,46.033653259277344,9962200,0.0,0.0,0.0
1999-04-14 00:00:00-04:00,46.61234606680785,46.66495593821509,44.19886821600107,44.45534133911133,21253800,0.0,0.0,0.0
1999-04-15 00:00:00-04:00,44.61318355099333,45.13270617784009,43.03488696310441,45.060367584228516,17650600,0.0,0.0,0.0
1999-04-16 00:00:00-04:00,44.95514056170768,44.95514056170768,43.50836892279959,43.745113372802734,17274000,0.0,0.0,0.0
1999-04-19 00:00:00-04:00,44.03444428549204,44.40271323411623,41.252698477134345,41.69330596923828,19460600,0.0,0.0,0.0
1999-04-20 00:00:00-04:00,41.509203370157245,42.9822802958409,41.11462919363484,42.640316009521484,17413600,0.0,0.0,0.0
1999-04-21 00:00:00-04:00,43.034876675973,44.77100250764428,42.45616806541591,44.74469757080078,10940400,0.0,0.0,0.0
1999-04-22 00:00:00-04:00,45.16557902449121,46.08625186424496,44.86964846885607,45.95472717285156,13630600,0.0,0.0,0.0
1999-04-23 00:00:00-04:00,45.71796894396766,46.90169080960549,45.24448019771253,46.55972671508789,7064400,0.0,0.0,0.0
1999-04-26 00:00:00-04:00,46.87539358954066,47.9802008458598,46.72414021516363,47.63166046142578,5421000,0.0,0.0,0.0
