Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1990-01-02 00:00:00-05:00,126.08999633789062,126.08999633789062,126.08999633789062,126.08999633789062,0,0.0,0.0
1990-01-03 00:00:00-05:00,123.33999633789062,123.33999633789062,123.33999633789062,123.33999633789062,0,0.0,0.0
1990-01-04 00:00:00-05:00,122.62000274658203,122.62000274658203,122.62000274658203,122.62000274658203,0,0.0,0.0
1990-01-05 00:00:00-05:00,121.2699966430664,121.2699966430664,121.2699966430664,121.2699966430664,0,0.0,0.0
1990-01-08 00:00:00-05:00,124.12000274658203,124.12000274658203,124.12000274658203,124.12000274658203,0,0.0,0.0
1990-01-09 00:00:00-05:00,119.81999969482422,119.81999969482422,119.81999969482422,119.81999969482422,0,0.0,0.0
1990-01-10 00:00:00-05:00,120.81999969482422,120.81999969482422,120.81999969482422,120.81999969482422,0,0.0,0.0
1990-01-11 00:00:00-05:00,107.4800033569336,107.4800033569336,107.4800033569336,107.4800033569336,0,0.0,0.0
1990-01-12 00:00:00-05:00,116.77999877929688,116.77999877929688,116.77999877929688,116.77999877929688,0,0.0,0.0
1990-01-15 00:00:00-05:00,116.16000366210938,116.16000366210938,116.16000366210938,116.16000366210938,0,0.0,0.0
1990-01-16 00:00:00-05:00,120.62000274658203,120.62000274658203,120.62000274658203,120.62000274658203,0,0.0,0.0
1990-01-17 00:00:00-05:00,123.02999877929688,123.02999877929688,123.02999877929688,123.02999877929688,0,0.0,0.0
1990-01-18 00:00:00-05:00,131.13999938964844,131.13999938964844,131.13999938964844,131.13999938964844,0,0.0,0.0
1990-01-19 00:00:00-05:00,129.30999755859375,129.30999755859375,129.30999755859375,129.30999755859375,0,0.0,0.0
1990-01-22 00:00:00-05:00,118.94999694824219,118.94999694824219,118.94999694824219,118.94999694824219,0,0.0,0.0
1990-01-23 00:00:00-05:00,117.94000244140625,117.94000244140625,117.94000244140625,117.94000244140625,0,0.0,0.0
1990-01-24 00:00:00-05:00,128.75,128.75,128.75,128.75,0,0.0,0.0
1990-01-25 00:00:00-05:00,124.33000183105469,124.33000183105469,124.33000183105469,124.33000183105469,0,0.0,0.0
1990-01-26 00:00:00-05:00,122.76000213623047,122.76000213623047,122.76000213623047,122.76000213623047,0,0.0,0.0
1990-01-29 00:00:00-05:00,124.5999984741211,124.5999984741211,124.5999984741211,124.5999984741211,0,0.0,0.0
1990-01-30 00:00:00-05:00,120.91000366210938,120.91000366210938,120.91000366210938,120.91000366210938,0,0.0,0.0
1990-01-31 00:00:00-05:00,128.22000122070312,128.22000122070312,128.22000122070312,128.22000122070312,0,0.0,0.0
