Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2012-05-18 00:00:00-04:00,41.65108131916242,44.573096156215996,37.639503420804616,37.8673210144043,573576400,0.0,0.0
2012-05-21 00:00:00-04:00,36.183447894989584,36.31221567576231,32.68693732372578,33.7071647644043,168192700,0.0,0.0
2012-05-22 00:00:00-04:00,32.300634606631526,33.27133704563711,30.646477561314136,30.705907821655273,101786600,0.0,0.0
2012-05-23 00:00:00-04:00,31.0723982188955,32.19167724251747,31.062492860725797,31.696420669555664,73600000,0.0,0.0
2012-05-24 00:00:00-04:00,32.63741282017015,32.89494460639016,31.468606865808372,32.716651916503906,50237200,0.0,0.0
2012-05-25 00:00:00-04:00,32.58788470706986,32.637409609720365,30.814865231223614,31.607275009155273,37149800,0.0,0.0
2012-05-29 00:00:00-04:00,31.18134849706783,31.3893572075484,28.378196808664566,28.566394805908203,78063400,0.0,0.0
2012-05-30 00:00:00-04:00,28.427729321389656,29.26966402186225,27.59569809027798,27.92256736755371,57267900,0.0,0.0
2012-05-31 00:00:00-04:00,28.2791473102889,29.38852277672374,26.575465514991052,29.31918716430664,111639200,0.0,0.0
2012-06-01 00:00:00-04:00,28.615924072505425,28.87345771617807,27.13015435926209,27.45702362060547,41855500,0.0,0.0
2012-06-04 00:00:00-04:00,26.94196294382625,27.387692802356664,26.18917259715344,26.644807815551758,35230300,0.0,0.0
2012-06-05 00:00:00-04:00,26.446702425077632,27.49664585749247,25.50571415679526,25.624576568603516,42473400,0.0,0.0
2012-06-06 00:00:00-04:00,25.822680654489826,26.91224562967274,25.277899111525432,26.555660247802734,61489200,0.0,0.0
2012-06-07 00:00:00-04:00,26.743856557520555,27.09053655741329,25.901919954710774,26.060401916503906,26159500,0.0,0.0
2012-06-08 00:00:00-04:00,26.298127318886213,27.496649392456632,26.18917214074649,26.842910766601562,38034000,0.0,0.0
2012-06-11 00:00:00-04:00,26.922148608133483,27.8037047361774,26.58537397487433,26.753761291503906,28219600,0.0,0.0
