Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2003-05-01 00:00:00-04:00,17.666229093697837,17.90236159191532,17.608507430838905,17.837644577026367,157200,0.0,0.0,0.0
2003-05-02 00:00:00-04:00,17.81841020604834,18.169984817504883,17.81841020604834,18.169984817504883,61200,0.0,0.0,0.0
2003-05-05 00:00:00-04:00,18.20496789901289,18.28717732430946,18.145496711454584,18.208465576171875,140000,0.0,0.0,0.0
2003-05-06 00:00:00-04:00,18.225956185225865,18.437602346422267,18.225956185225865,18.3536434173584,30000,0.0,0.0,0.0
2003-05-07 00:00:00-04:00,18.243441615660007,18.413106245888457,18.190967138199564,18.28192138671875,20800,0.0,0.0,0.0
2003-05-08 00:00:00-04:00,18.113995840104632,18.20495137747672,18.077264258101543,18.084260940551758,92800,0.0,0.0,0.0
2003-05-09 00:00:00-04:00,18.22595155972127,18.381624172379514,18.145491662632413,18.339645385742188,28800,0.0,0.0,0.0
2003-05-12 00:00:00-04:00,18.365886517045766,18.694722861889883,18.33964926941076,18.68073081970215,36800,0.0,0.0,0.0
2003-05-13 00:00:00-04:00,18.628252937800138,18.724455716811466,18.579277462842228,18.636999130249023,16800,0.0,0.0,0.0
2003-05-14 00:00:00-04:00,18.666737443032563,18.68073081970215,18.593274217240026,18.68073081970215,35600,0.0,0.0,0.0
2003-05-15 00:00:00-04:00,18.820665359044774,18.874889373779297,18.720964860316382,18.874889373779297,41600,0.0,0.0,0.0
2003-05-16 00:00:00-04:00,18.832900762858497,18.908113479614258,18.710462077201015,18.908113479614258,44800,0.0,0.0,0.0
2003-05-19 00:00:00-04:00,18.829402070270962,18.829402070270962,18.416606903076172,18.416606903076172,38800,0.0,0.0,0.0
2003-05-20 00:00:00-04:00,18.514556658716103,18.5372962222819,18.24868925791504,18.39386749267578,224400,0.0,0.0,0.0
2003-05-21 00:00:00-04:00,18.34839372585045,18.467334747314453,18.269681990399455,18.467334747314453,617600,0.0,0.0,0.0
2003-05-22 00:00:00-04:00,18.514560101541853,18.757689318468998,18.514560101541853,18.729703903198242,17200,0.0,0.0,0.0
2003-05-23 00:00:00-04:00,18.698214194679025,18.841642910437116,18.677224138294438,18.834646224975586,124800,0.0,0.0,0.0
2003-05-27 00:00:00-04:00,18.78567776406655,19.242201318382023,18.78567776406655,19.24045181274414,28800,0.0,0.0,0.0
2003-05-28 00:00:00-04:00,19.28943015108548,19.36464289087008,19.201973538986262,19.291179656982422,136000,0.0,0.0,0.0
2003-05-29 00:00:00-04:00,19.333154345830557,19.46608874160707,19.18447840377507,19.222959518432617,92000,0.0,0.0,0.0
2003-05-30 00:00:00-04:00,19.36288051887741,19.599014282226562,19.359382843889627,19.599014282226562,19600,0.0,0.0,0.0
2003-06-02 00:00:00-04:00,19.78268458425559,19.929612380528976,19.70747184753418,19.70747184753418,49200,0.0,0.0,0.0
2003-06-03 00:00:00-04:00,19.66898173794086,19.756438306512372,19.613009587434345,19.70046615600586,129200,0.0,0.0,0.0
2003-06-04 00:00:00-04:00,19.703971663234814,20.120264586490133,19.703971663234814,20.11326789855957,144400,0.0,0.0,0.0
2003-06-05 00:00:00-04:00,19.990824610409607,20.25494384765625,19.990824610409607,20.25494384765625,31200,0.0,0.0,0.0
2003-06-06 00:00:00-04:00,20.45609577479887,20.67123957239891,20.14999771118164,20.14999771118164,57200,0.0,0.0,0.0
2003-06-09 00:00:00-04:00,20.010069276798472,20.038054693371325,19.791427788490974,19.822912216186523,104000,0.0,0.0,0.0
2003-06-10 00:00:00-04:00,19.97508587753733,19.992578264221965,19.84739999542267,19.966341018676758,70400,0.0,0.0,0.0
2003-06-11 00:00:00-04:00,19.940100973994614,20.309167861938477,19.940100973994614,20.309167861938477,88800,0.0,0.0,0.0
2003-06-12 00:00:00-04:00,20.438597596402076,20.438597596402076,20.25668779332184,20.39311981201172,54400,0.0,0.0,0.0
2003-06-13 00:00:00-04:00,20.38613426743888,20.38613426743888,20.020564980601247,20.080036163330078,155600,0.0,0.0,0.0
2003-06-16 00:00:00-04:00,20.202478023963412,20.485837936401367,20.163996899924452,20.485837936401367,63200,0.0,0.0,0.0
2003-06-17 00:00:00-04:00,20.543554571366517,20.543554571366517,20.394878619962448,20.522565841674805,34800,0.0,0.0,0.0
2003-06-18 00:00:00-04:00,20.429862002592948,20.54355451338697,20.35115026302579,20.426362991333008,29200,0.0,0.0,0.0
2003-06-19 00:00:00-04:00,20.482337342542827,20.526065646576644,20.15350097662203,20.160497665405273,62400,0.0,0.0,0.0
2003-06-20 00:00:00-04:00,20.254954021651848,20.37739275764743,20.134263457254672,20.141260147094727,78000,0.0,0.0,0.0
2003-06-23 00:00:00-04:00,19.89637983612762,19.89637983612762,19.765194914131175,19.857898712158203,32000,0.0,0.0,0.0
2003-06-24 00:00:00-04:00,19.8001708984375,19.870136435412377,19.668986017040215,19.8001708984375,109200,0.0,0.0,0.0
2003-06-25 00:00:00-04:00,19.861393091758643,19.95409686816426,19.69522476196289,19.69522476196289,36800,0.0,0.0,0.0
2003-06-26 00:00:00-04:00,19.686480184564335,19.896375480011315,19.67248680900607,19.864891052246094,70000,0.0,0.0,0.0
2003-06-27 00:00:00-04:00,19.94185102481494,19.948847711801662,19.74769729799863,19.75469398498535,22400,0.0,0.0,0.0
2003-06-30 00:00:00-04:00,19.913868391641767,19.913868391641767,19.703973076596167,19.76869010925293,53600,0.0,0.0,0.0
2003-07-01 00:00:00-04:00,19.703976282239978,19.852652265792223,19.46259516273714,19.835161209106445,62400,0.0,0.0,0.0
2003-07-02 00:00:00-04:00,19.85264171780168,20.087024688720703,19.85264171780168,20.087024688720703,117600,0.0,0.0,0.0
2003-07-03 00:00:00-04:00,19.990828626316866,20.1220135186927,19.866640421672216,19.976835250854492,25200,0.0,0.0,0.0
2003-07-07 00:00:00-04:00,20.20247301971285,20.356396143259154,20.20247301971285,20.312667846679688,47600,0.0,0.0,0.0
2003-07-08 00:00:00-04:00,20.32491087807234,20.50157356262207,20.26369153228233,20.50157356262207,48800,0.0,0.0,0.0
2003-07-09 00:00:00-04:00,20.42111496352098,20.554049361777803,20.380884342587905,20.513818740844727,21600,0.0,0.0,0.0
2003-07-10 00:00:00-04:00,20.333656298781655,20.333656298781655,20.041551621044636,20.130756378173828,24800,0.0,0.0,0.0
2003-07-11 00:00:00-04:00,20.228708978539412,20.316165566138388,20.19897405903135,20.253196716308594,17200,0.0,0.0,0.0
2003-07-14 00:00:00-04:00,20.48583827369761,20.6065274966918,20.466597711361338,20.54880714416504,28800,0.0,0.0,0.0
2003-07-15 00:00:00-04:00,20.508569906497822,20.508569906497822,20.267190203789955,20.289928436279297,98000,0.0,0.0,0.0
2003-07-16 00:00:00-04:00,20.351149950271687,20.351149950271687,20.048550870544947,20.11326789855957,27200,0.0,0.0,0.0
2003-07-17 00:00:00-04:00,20.039806194515574,20.039806194515574,19.81766700744629,19.81766700744629,14800,0.0,0.0,0.0
2003-07-18 00:00:00-04:00,19.86138790873864,20.113261927050196,19.86138790873864,20.087024688720703,22800,0.0,0.0,0.0
2003-07-21 00:00:00-04:00,19.875378593612194,19.875378593612194,19.81765827459234,19.82465362548828,70800,0.0,0.0,0.0
2003-07-22 00:00:00-04:00,19.817661237219298,20.080030972922213,19.817661237219298,20.073034286499023,26800,0.0,0.0,0.0
2003-07-23 00:00:00-04:00,20.097517787792114,20.097517787792114,19.908611297607422,19.908611297607422,22400,0.0,0.0,0.0
2003-07-24 00:00:00-04:00,20.22871105027428,20.295177583243326,19.992578506469727,19.992578506469727,16400,0.0,0.0,0.0
2003-07-25 00:00:00-04:00,20.088778915619155,20.298675537109375,20.073037369610272,20.298675537109375,10000,0.0,0.0,0.0
2003-07-28 00:00:00-04:00,20.394873676188475,20.394873676188475,20.312664279538936,20.33890151977539,15200,0.0,0.0,0.0
2003-07-29 00:00:00-04:00,20.349401713083836,20.349401713083836,20.090530915925907,20.18498420715332,14800,0.0,0.0,0.0
2003-07-30 00:00:00-04:00,20.169231735149335,20.24969161138835,20.142995834350586,20.142995834350586,24800,0.0,0.0,0.0
2003-07-31 00:00:00-04:00,20.2287101086174,20.4928293915762,20.2287101086174,20.233957290649414,126000,0.0,0.0,0.0
2003-08-01 00:00:00-04:00,20.074788352774938,20.125513343378778,20.024064696652975,20.104524612426758,48000,0.0,0.0,0.0
2003-08-04 00:00:00-04:00,20.078282401162426,20.11851168186422,19.817662158569096,20.069536209106445,39600,0.0,0.0,0.0
2003-08-05 00:00:00-04:00,20.053801662880524,20.053801662880524,19.705724716186523,19.705724716186523,42400,0.0,0.0,0.0
2003-08-06 00:00:00-04:00,19.66899402984966,19.84565678242222,19.6217680404795,19.756450653076172,24800,0.0,0.0,0.0
2003-08-07 00:00:00-04:00,19.73020170909896,19.849142691549208,19.728452204134335,19.82465362548828,25600,0.0,0.0,0.0
2003-08-08 00:00:00-04:00,19.910376198727466,19.92786725738531,19.83866112340339,19.89813232421875,62800,0.0,0.0,0.0
2003-08-11 00:00:00-04:00,19.98208005841122,20.05029608758149,19.849147010761325,19.97858238220215,16400,0.0,0.0,0.0
2003-08-12 00:00:00-04:00,19.978586201380462,20.183234328012546,19.978586201380462,20.169240951538086,64400,0.0,0.0,0.0
2003-08-13 00:00:00-04:00,20.28118902885726,20.28118902885726,20.123768185219244,20.13251304626465,48400,0.0,0.0,0.0
2003-08-14 00:00:00-04:00,20.226953349538995,20.359887696099186,20.193719429278644,20.344144821166992,34400,0.0,0.0,0.0
2003-08-15 00:00:00-04:00,20.387874603271484,20.387874603271484,20.387874603271484,20.387874603271484,4400,0.0,0.0,0.0
2003-08-18 00:00:00-04:00,20.429851176910265,20.622255325317383,20.429851176910265,20.622255325317383,74800,0.0,0.0,0.0
2003-08-19 00:00:00-04:00,20.674739122120567,20.75170135498047,20.587282524591323,20.75170135498047,67200,0.0,0.0,0.0
2003-08-20 00:00:00-04:00,20.657248972285437,20.81292161593224,20.63975791891154,20.760448455810547,50800,0.0,0.0,0.0
2003-08-21 00:00:00-04:00,20.872392031260617,20.99483073485741,20.805924162609404,20.931861877441406,121200,0.0,0.0,0.0
2003-08-22 00:00:00-04:00,21.094533976128094,21.098032987823235,20.700979232788086,20.700979232788086,108400,0.0,0.0,0.0
2003-08-25 00:00:00-04:00,20.67473766113732,20.67473766113732,20.589030575270062,20.66074562072754,42400,0.0,0.0,0.0
2003-08-26 00:00:00-04:00,20.639769002497683,20.739469528198242,20.433371259093402,20.739469528198242,18000,0.0,0.0,0.0
2003-08-27 00:00:00-04:00,20.692223368048182,20.80591583251953,20.692223368048182,20.80591583251953,14400,0.0,0.0,0.0
2003-08-28 00:00:00-04:00,20.849651046382927,20.98433494567871,20.704474117539135,20.98433494567871,9200,0.0,0.0,0.0
2003-08-29 00:00:00-04:00,20.867148827993702,21.154006417819293,20.867148827993702,21.106779098510742,125200,0.0,0.0,0.0
2003-09-02 00:00:00-04:00,21.243212948862418,21.430370066553046,21.113777521964394,21.416378021240234,55600,0.0,0.0,0.0
2003-09-03 00:00:00-04:00,21.42687372180449,21.558058662958395,21.42687372180449,21.47060203552246,279600,0.0,0.0,0.0
2003-09-04 00:00:00-04:00,21.46184945311899,21.510826270875377,21.388386228207157,21.488086700439453,18800,0.0,0.0,0.0
2003-09-05 00:00:00-04:00,21.384885124343377,21.516070005441172,21.321916274657905,21.402376174926758,37600,0.0,0.0,0.0
2003-09-08 00:00:00-04:00,21.440852294495024,21.587778686562242,21.440852294495024,21.57553482055664,34400,0.0,0.0,0.0
2003-09-09 00:00:00-04:00,21.540556894499247,21.540556894499247,21.36564372659342,21.388381958007812,35600,0.0,0.0,0.0
2003-09-10 00:00:00-04:00,21.2239624891447,21.246702054329248,20.994826673390744,21.007070541381836,160000,0.0,0.0,0.0
2003-09-11 00:00:00-04:00,21.12077157859068,21.216974384584095,21.035064473375993,21.15225601196289,106800,0.0,0.0,0.0
2003-09-12 00:00:00-04:00,21.108530873661586,21.23971580998253,20.966851569469263,21.211729049682617,293600,0.0,0.0,0.0
2003-09-15 00:00:00-04:00,21.243210300325952,21.243210300325952,20.937112161505798,21.15225601196289,420800,0.0,0.0,0.0
2003-09-16 00:00:00-04:00,21.244956886340404,21.45310401916504,21.22221865099523,21.45310401916504,65600,0.0,0.0,0.0
2003-09-17 00:00:00-04:00,21.461853128251054,21.49683657549619,21.400633763674644,21.409379959106445,76000,0.0,0.0,0.0
2003-09-18 00:00:00-04:00,21.418119467868095,21.682238757019164,21.384886869392307,21.66299819946289,99200,0.0,0.0,0.0
2003-09-19 00:00:00-04:00,21.622035296585054,21.68356114505007,21.55523599556059,21.658950805664062,77200,0.15425,0.0,0.0
2003-09-22 00:00:00-04:00,21.358351431227074,21.42515073066248,21.305614224561364,21.36538314819336,30800,0.0,0.0,0.0
2003-09-23 00:00:00-04:00,21.390001233295624,21.52184295654297,21.390001233295624,21.52184295654297,29200,0.0,0.0,0.0
2003-09-24 00:00:00-04:00,21.521835057058265,21.521835057058265,21.14740518328728,21.168498992919922,84800,0.0,0.0,0.0
2003-09-25 00:00:00-04:00,21.18257292036534,21.18257292036534,20.932952880859375,20.932952880859375,156000,0.0,0.0,0.0
2003-09-26 00:00:00-04:00,20.848562871109483,20.866141492539093,20.743089801368992,20.764184951782227,41600,0.0,0.0,0.0
